show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,language,imdb_score,views_millions
s1247,Movie,Witcher (13),Director_135,"Actor_65, Actor_262, Actor_482",United States,2017-08-25,2017,TV-14,107 min,Comedy,English,6.4,0.97
s1248,Movie,Cobra Kai (13),Director_181,"Actor_299, Actor_357, Actor_172, Actor_108",Brazil,2018-01-19,2018,TV-14,99 min,Action,German,7.4,0.28
s1249,Movie,Sex Education (13),Director_267,"Actor_449, Actor_419",Australia,2019-05-06,2019,TV-MA,80 min,Crime,French,7.9,0.32
s1250,TV Show,You (13),Director_30,"Actor_439, Actor_142, Actor_207, Actor_318, Actor_13",Japan,2016-06-11,2016,PG-13,6 Seasons,Reality,French,6.8,1.79
s1251,TV Show,Tiger King (13),Director_289,"Actor_481, Actor_407, Actor_50, Actor_100, Actor_422",United Kingdom,2022-02-26,2022,PG-13,6 Seasons,Animation,Japanese,7.7,0.89
s1252,Movie,Making a Murderer (13),Director_84,"Actor_130, Actor_44, Actor_26, Actor_55",Germany,2018-05-16,2018,PG-13,91 min,Action,French,7.6,0.99
s1253,Movie,Conversations with a Killer (13),Director_128,"Actor_162, Actor_177, Actor_258, Actor_106",Germany,2020-12-16,2020,TV-14,118 min,Fantasy,English,5.8,1.94
s1254,TV Show,Our Planet (13),Director_131,"Actor_97, Actor_254, Actor_316",United Kingdom,2019-05-01,2019,TV-MA,5 Seasons,Fantasy,English,7.3,0.26
s1255,Movie,Blue Planet II (13),Director_85,"Actor_3, Actor_261, Actor_450, Actor_56",United States,2018-11-26,2018,R,78 min,Thriller,Hindi,5.6,1.3
s1256,TV Show,Abstract (13),Director_278,"Actor_435, Actor_311, Actor_101, Actor_176, Actor_386",United States,2023-08-12,2023,TV-MA,4 Seasons,Action,Turkish,7.4,2.53
s1257,TV Show,Chef's Table (13),Director_292,"Actor_404, Actor_173, Actor_195",United States,2023-09-09,2023,TV-MA,4 Seasons,Sci-Fi,English,7.0,7.66
s1258,Movie,Formula 1: Drive to Survive (13),Director_40,"Actor_281, Actor_4, Actor_125",United Kingdom,2020-05-14,2020,TV-14,151 min,Romance,English,6.0,77.38
s1259,Movie,Last Chance U (13),Director_218,"Actor_185, Actor_262, Actor_53, Actor_373",India,2019-03-20,2019,PG-13,108 min,Thriller,English,6.2,0.58
s1260,Movie,American Factory (13),Director_152,"Actor_409, Actor_142, Actor_435",United States,2020-02-23,2020,R,122 min,Reality,Korean,6.0,0.29
s1261,Movie,Icarus (13),Director_162,"Actor_99, Actor_223, Actor_15",Norway,2021-07-11,2021,R,103 min,Horror,English,7.1,6.61
s1262,TV Show,My Octopus Teacher (13),Director_139,"Actor_242, Actor_390",Australia,2017-01-15,2017,TV-MA,4 Seasons,Comedy,Japanese,7.9,60.68
s1263,Movie,The Tinder Swindler (13),Director_211,"Actor_1, Actor_70, Actor_146, Actor_28",France,2020-06-08,2020,TV-14,120 min,Comedy,German,8.3,3.93
s1264,TV Show,Bird Box (13),Director_196,"Actor_55, Actor_162, Actor_12",United States,2023-11-07,2023,R,2 Seasons,Reality,Italian,6.4,43.41
s1265,TV Show,Extraction (13),Director_243,"Actor_120, Actor_421, Actor_225, Actor_260",United States,2015-10-21,2015,TV-MA,2 Seasons,Horror,Japanese,8.4,3.37
s1266,TV Show,Red Notice (13),Director_183,"Actor_339, Actor_487, Actor_193, Actor_355",India,2023-04-15,2023,TV-MA,2 Seasons,Animation,English,9.5,13.28
s1267,TV Show,The Gray Man (13),Director_187,"Actor_479, Actor_242",United States,2021-11-20,2021,PG-13,4 Seasons,Reality,English,5.9,1.32
s1268,TV Show,Don't Look Up (13),Director_38,"Actor_179, Actor_292, Actor_107",United Kingdom,2020-02-03,2020,TV-14,7 Seasons,Action,Hindi,6.7,3.11
s1269,TV Show,The Irishman (13),Director_218,"Actor_134, Actor_87",South Korea,2019-10-16,2019,PG,4 Seasons,Documentary,English,7.4,0.93
s1270,TV Show,Marriage Story (13),Director_66,"Actor_241, Actor_314, Actor_206, Actor_16",United Kingdom,2019-12-28,2019,R,2 Seasons,Reality,Spanish,5.4,0.47
s1271,TV Show,Roma (13),Director_235,"Actor_120, Actor_136, Actor_406, Actor_101, Actor_264",United States,2021-06-22,2021,TV-MA,7 Seasons,Thriller,Japanese,9.5,18.09
s1272,TV Show,Mank (13),Director_129,"Actor_79, Actor_377, Actor_156, Actor_34",United States,2017-09-18,2017,R,3 Seasons,Animation,Spanish,5.5,1.22
s1273,TV Show,Power (13),Director_216,"Actor_164, Actor_275, Actor_400, Actor_409, Actor_262",Brazil,2021-10-05,2021,R,7 Seasons,Action,Turkish,8.8,20.7
s1274,TV Show,Narcos: Mexico (13),Director_184,"Actor_219, Actor_335, Actor_230",Germany,2019-04-18,2019,R,6 Seasons,Drama,English,7.8,3.91
s1275,Movie,Ozark (13),Director_4,"Actor_229, Actor_408, Actor_91, Actor_391",Germany,2017-12-06,2017,TV-MA,176 min,Action,French,8.6,26.79
s1276,Movie,Elite (13),Director_162,"Actor_421, Actor_162",United States,2016-10-22,2016,PG-13,82 min,Documentary,English,9.1,17.66
s1277,Movie,Money Heist: Korea (13),Director_63,"Actor_11, Actor_43",Canada,2021-03-21,2021,TV-MA,114 min,Fantasy,French,7.0,0.39
s1278,Movie,All of Us Are Dead (13),Director_159,"Actor_96, Actor_125",United States,2020-01-25,2020,TV-MA,77 min,Animation,English,8.5,18.13
s1279,TV Show,Hellbound (13),Director_115,"Actor_175, Actor_189, Actor_272, Actor_213",France,2023-04-04,2023,TV-MA,2 Seasons,Fantasy,Korean,8.0,27.1
s1280,TV Show,Kingdom (13),Director_116,"Actor_423, Actor_360",Brazil,2021-01-27,2021,TV-MA,5 Seasons,Sci-Fi,Norwegian,6.7,3.56
s1281,Movie,Sweet Home (13),Director_134,"Actor_461, Actor_293, Actor_310, Actor_313, Actor_317",United Kingdom,2021-06-10,2021,PG-13,90 min,Reality,English,7.1,4.3
s1282,TV Show,Hospital Playlist (13),Director_287,"Actor_249, Actor_415, Actor_154",Spain,2021-04-17,2021,R,6 Seasons,Animation,Japanese,8.1,3.69
s1283,TV Show,Reply 1988 (13),Director_134,"Actor_490, Actor_337, Actor_185",United States,2023-02-17,2023,R,3 Seasons,Fantasy,English,8.5,0.51
s1284,Movie,Signal (13),Director_7,"Actor_113, Actor_235, Actor_341, Actor_88",United States,2019-10-07,2019,R,99 min,Thriller,Norwegian,5.7,74.89
s1285,Movie,My Mister (13),Director_209,"Actor_461, Actor_338, Actor_432",France,2019-04-09,2019,PG-13,119 min,Animation,English,7.2,0.14
s1286,TV Show,Crash Landing on You (13),Director_102,"Actor_408, Actor_200",Canada,2019-02-01,2019,PG-13,2 Seasons,Comedy,Korean,7.0,0.28
s1287,TV Show,Lupin Part 2 (13),Director_226,"Actor_444, Actor_466",United Kingdom,2021-08-02,2021,TV-14,6 Seasons,Comedy,Portuguese,7.3,1.13
s1288,TV Show,Call My Agent (13),Director_73,"Actor_442, Actor_313",Brazil,2023-10-20,2023,R,3 Seasons,Thriller,Hindi,6.3,8.17
s1289,TV Show,The Bureau (13),Director_266,"Actor_56, Actor_19, Actor_419",Spain,2020-10-13,2020,R,4 Seasons,Documentary,Spanish,5.8,1.08
s1290,TV Show,Marseille (13),Director_209,"Actor_115, Actor_252, Actor_118",United States,2019-10-14,2019,TV-14,3 Seasons,Sci-Fi,Korean,8.2,5.95
s1291,TV Show,Plan Coeur (13),Director_53,"Actor_86, Actor_168",United Kingdom,2020-01-22,2020,TV-MA,6 Seasons,Animation,English,4.3,0.43
s1292,Movie,Mortel (13),Director_80,"Actor_43, Actor_325, Actor_429",Spain,2020-04-12,2020,TV-14,110 min,Sci-Fi,English,8.8,0.09
s1293,Movie,Laetitia (13),Director_92,"Actor_44, Actor_184, Actor_18, Actor_281, Actor_162",Australia,2018-10-01,2018,PG-13,139 min,Action,German,6.6,2.16
s1294,TV Show,Into the Night (13),Director_226,"Actor_12, Actor_110, Actor_101, Actor_387, Actor_163",India,2017-08-02,2017,PG,3 Seasons,Drama,English,6.0,2.54
s1295,Movie,Dix Pour Cent (13),Director_227,"Actor_123, Actor_15, Actor_317",United Kingdom,2021-06-23,2021,TV-MA,113 min,Horror,Korean,4.9,1.64
s1296,Movie,Barbarians (13),Director_51,"Actor_55, Actor_382, Actor_361",Germany,2019-03-02,2019,R,75 min,Thriller,Spanish,7.4,1.42
s1297,TV Show,How to Sell Drugs Online (13),Director_23,"Actor_457, Actor_336, Actor_130, Actor_495",India,2020-09-16,2020,TV-MA,1 Season,Horror,French,6.0,3.51
s1298,TV Show,Biohackers (13),Director_94,"Actor_253, Actor_187, Actor_347",United States,2022-04-09,2022,TV-MA,7 Seasons,Drama,English,7.2,45.8
s1299,TV Show,Dark Desire (13),Director_247,"Actor_360, Actor_333, Actor_69",Spain,2021-01-15,2021,NR,2 Seasons,Documentary,Norwegian,5.2,2.09
s1300,Movie,Who Killed Sara (13),Director_224,"Actor_159, Actor_294, Actor_146, Actor_113, Actor_71",United States,2015-09-17,2015,PG,130 min,Documentary,English,7.1,11.13
s1301,TV Show,Control Z (13),Director_255,"Actor_12, Actor_154",Norway,2023-02-25,2023,R,5 Seasons,Documentary,English,6.2,7.53
s1302,Movie,Club de Cuervos (13),Director_96,"Actor_246, Actor_479, Actor_37, Actor_241, Actor_494",United States,2020-09-13,2020,PG,148 min,Comedy,English,7.1,1.17
s1303,TV Show,Selena: The Series (13),Director_30,"Actor_425, Actor_12, Actor_144, Actor_343, Actor_402",France,2021-11-19,2021,R,5 Seasons,Horror,English,7.2,7.93
s1304,Movie,The House of Flowers (13),Director_71,"Actor_489, Actor_460",United States,2021-03-27,2021,R,126 min,Comedy,English,7.2,10.29
s1305,Movie,Monarca (13),Director_291,"Actor_357, Actor_114, Actor_417, Actor_311",France,2018-09-03,2018,TV-14,95 min,Horror,Italian,5.9,6.31
s1306,TV Show,Holy Family (13),Director_169,"Actor_463, Actor_14, Actor_328, Actor_230, Actor_102",Japan,2016-08-18,2016,R,5 Seasons,Reality,Portuguese,7.1,0.17
s1307,TV Show,Toy Boy (13),Director_53,"Actor_415, Actor_81, Actor_386, Actor_49, Actor_456",Germany,2022-03-07,2022,TV-14,3 Seasons,Drama,French,8.5,0.7
s1308,Movie,White Lines (13),Director_174,"Actor_384, Actor_202, Actor_490",United States,2020-08-14,2020,TV-14,93 min,Reality,French,6.8,2.16
s1309,Movie,Cable Girls (13),Director_192,"Actor_279, Actor_151",United States,2020-02-17,2020,TV-MA,121 min,Documentary,Italian,5.9,1.1
s1310,Movie,Alta Mar (13),Director_18,"Actor_484, Actor_489, Actor_262",United Kingdom,2018-01-25,2018,TV-MA,93 min,Documentary,Spanish,6.9,0.75
s1311,TV Show,Valeria (13),Director_131,"Actor_100, Actor_345, Actor_175, Actor_172",United States,2022-12-20,2022,TV-14,7 Seasons,Comedy,English,7.3,3.55
s1312,TV Show,La Casa de las Flores (13),Director_236,"Actor_238, Actor_201, Actor_397",India,2021-05-22,2021,TV-MA,7 Seasons,Action,English,5.0,0.45
s1313,TV Show,Suburra (13),Director_1,"Actor_479, Actor_243, Actor_254, Actor_219, Actor_279",United Kingdom,2019-03-14,2019,TV-MA,7 Seasons,Reality,English,5.3,23.82
s1314,TV Show,Baby (13),Director_227,"Actor_263, Actor_27, Actor_184",Australia,2020-07-22,2020,TV-MA,1 Season,Horror,Spanish,6.2,0.5
s1315,Movie,Zero (13),Director_172,"Actor_331, Actor_424, Actor_278, Actor_247",Australia,2023-04-12,2023,PG,110 min,Drama,French,6.1,0.58
s1316,Movie,Luna Nera (13),Director_223,"Actor_493, Actor_279",South Korea,2017-07-22,2017,PG,105 min,Fantasy,English,7.2,3.61
s1317,Movie,Summertime (13),Director_89,"Actor_317, Actor_253",United States,2015-04-21,2015,PG-13,111 min,Action,English,6.1,1.27
s1318,Movie,Club de Cuervos S2 (13),Director_143,"Actor_230, Actor_412, Actor_184",Canada,2020-07-08,2020,R,117 min,Crime,English,6.3,0.32
s1319,TV Show,The Protector (13),Director_215,"Actor_152, Actor_224, Actor_132",Brazil,2019-12-27,2019,TV-MA,1 Season,Sci-Fi,Japanese,4.8,1.65
s1320,Movie,Atiye (13),Director_240,"Actor_345, Actor_296, Actor_477, Actor_306",Canada,2020-04-09,2020,TV-14,116 min,Crime,English,6.9,0.88
s1321,Movie,Fatma (13),Director_7,"Actor_2, Actor_108, Actor_487, Actor_363",Japan,2021-11-16,2021,TV-14,112 min,Documentary,German,6.7,2.85
s1322,Movie,Ethos (13),Director_56,"Actor_119, Actor_132",United States,2019-10-09,2019,R,109 min,Action,Spanish,7.0,0.42
s1323,TV Show,Sisi (13),Director_28,"Actor_364, Actor_385, Actor_112",United Kingdom,2016-07-17,2016,TV-14,5 Seasons,Comedy,Spanish,6.8,0.77
s1324,TV Show,Barbarians S2 (13),Director_166,"Actor_342, Actor_183, Actor_456, Actor_43",Brazil,2022-11-22,2022,NR,2 Seasons,Action,Korean,5.7,1.49
s1325,TV Show,Quicksand (13),Director_231,"Actor_160, Actor_207, Actor_198, Actor_361, Actor_9",Germany,2019-06-15,2019,PG-13,1 Season,Comedy,English,7.6,0.81
s1326,Movie,Lilyhammer (13),Director_266,"Actor_283, Actor_240, Actor_329",United States,2022-08-20,2022,TV-14,112 min,Action,English,7.1,1.46
s1327,Movie,Norsemen (13),Director_144,"Actor_479, Actor_428, Actor_450, Actor_400, Actor_36",South Korea,2022-07-23,2022,TV-MA,119 min,Comedy,Portuguese,5.6,5.37
s1328,Movie,Home for Christmas (13),Director_2,"Actor_359, Actor_196",United Kingdom,2023-11-09,2023,TV-14,106 min,Animation,Korean,8.2,2.22
s1329,TV Show,Ragnarok (13),Director_162,"Actor_389, Actor_273, Actor_266, Actor_91, Actor_493",Brazil,2020-12-16,2020,TV-14,1 Season,Crime,German,6.3,1.67
s1330,TV Show,Beforeigners (13),Director_278,"Actor_68, Actor_187, Actor_202, Actor_473, Actor_430",Canada,2020-03-01,2020,TV-MA,5 Seasons,Fantasy,Spanish,7.5,2.59
s1331,Movie,Stranger Things (14),Director_34,"Actor_317, Actor_303, Actor_160",United States,2017-07-23,2017,TV-MA,96 min,Fantasy,English,7.2,5.11
s1332,TV Show,Ozark (14),Director_179,"Actor_453, Actor_247, Actor_297, Actor_116",United Kingdom,2020-05-02,2020,G,7 Seasons,Action,Spanish,8.5,1.75
s1333,Movie,The Crown (14),Director_217,"Actor_358, Actor_14",United Kingdom,2018-03-27,2018,TV-MA,106 min,Horror,English,7.6,5.74
s1334,TV Show,Bridgerton (14),Director_149,"Actor_488, Actor_295, Actor_119",United States,2017-11-13,2017,PG-13,7 Seasons,Romance,English,7.2,1.41
s1335,TV Show,Squid Game (14),Director_253,"Actor_175, Actor_133, Actor_333, Actor_43",Brazil,2023-09-15,2023,TV-14,5 Seasons,Animation,Portuguese,7.0,0.68
s1336,TV Show,Money Heist (14),Director_183,"Actor_458, Actor_141, Actor_441, Actor_444",Brazil,2017-11-12,2017,TV-14,4 Seasons,Horror,English,4.6,15.84
s1337,Movie,Dark (14),Director_205,"Actor_351, Actor_292, Actor_62, Actor_286, Actor_284",Brazil,2023-08-03,2023,G,89 min,Comedy,Norwegian,6.0,7.31
s1338,TV Show,Lupin (14),Director_238,"Actor_100, Actor_135, Actor_41, Actor_188, Actor_485",United States,2017-05-23,2017,TV-MA,6 Seasons,Horror,English,6.4,1.41
s1339,TV Show,Emily in Paris (14),Director_11,"Actor_340, Actor_307",India,2020-05-22,2020,TV-MA,4 Seasons,Action,Norwegian,7.9,0.57
s1340,Movie,Narcos (14),Director_89,"Actor_294, Actor_97",United States,2020-11-21,2020,G,130 min,Sci-Fi,English,5.5,1.1
s1341,TV Show,Mindhunter (14),Director_36,"Actor_362, Actor_249, Actor_333",United States,2019-12-25,2019,TV-MA,7 Seasons,Crime,English,6.0,0.18
s1342,TV Show,Witcher (14),Director_157,"Actor_97, Actor_185, Actor_245",India,2020-08-05,2020,PG-13,4 Seasons,Action,French,4.9,3.2
s1343,TV Show,Cobra Kai (14),Director_13,"Actor_180, Actor_88, Actor_21, Actor_267",United States,2021-08-03,2021,TV-14,4 Seasons,Fantasy,Turkish,6.7,0.09
s1344,TV Show,Sex Education (14),Director_61,"Actor_305, Actor_231, Actor_472, Actor_25",India,2016-08-12,2016,R,7 Seasons,Action,English,6.7,1.33
s1345,TV Show,You (14),Director_276,"Actor_207, Actor_388, Actor_174",South Korea,2021-06-09,2021,PG-13,6 Seasons,Fantasy,Italian,6.7,6.17
s1346,Movie,Tiger King (14),Director_218,"Actor_146, Actor_260, Actor_313, Actor_14, Actor_261",South Korea,2020-06-10,2020,R,94 min,Crime,Italian,5.0,1.41
s1347,Movie,Making a Murderer (14),Director_187,"Actor_269, Actor_3, Actor_414",Japan,2023-04-23,2023,TV-MA,100 min,Crime,German,5.0,0.8
s1348,Movie,Conversations with a Killer (14),Director_116,"Actor_150, Actor_389, Actor_59",Japan,2020-03-27,2020,PG-13,73 min,Sci-Fi,Spanish,7.9,2.41
s1349,Movie,Our Planet (14),Director_142,"Actor_208, Actor_436, Actor_231",United Kingdom,2017-10-15,2017,G,159 min,Fantasy,English,6.7,1.32
s1350,Movie,Blue Planet II (14),Director_285,"Actor_422, Actor_476",Mexico,2021-12-22,2021,TV-14,127 min,Animation,English,6.3,0.4
s1351,Movie,Abstract (14),Director_176,"Actor_226, Actor_316, Actor_291, Actor_456",Brazil,2022-04-23,2022,R,123 min,Reality,Spanish,7.4,0.57
s1352,TV Show,Chef's Table (14),Director_127,"Actor_412, Actor_122, Actor_205, Actor_394, Actor_414",United States,2023-12-27,2023,TV-14,7 Seasons,Animation,Japanese,7.6,0.4
s1353,TV Show,Formula 1: Drive to Survive (14),Director_97,"Actor_79, Actor_253",France,2022-10-19,2022,PG-13,7 Seasons,Animation,Japanese,9.1,1.1
s1354,TV Show,Last Chance U (14),Director_72,"Actor_405, Actor_208, Actor_385, Actor_41, Actor_207",United Kingdom,2020-09-26,2020,TV-14,4 Seasons,Fantasy,Portuguese,5.3,2.33
s1355,Movie,American Factory (14),Director_198,"Actor_214, Actor_92",Italy,2022-04-20,2022,TV-14,82 min,Reality,English,7.4,0.99
s1356,Movie,Icarus (14),Director_13,"Actor_216, Actor_323",Norway,2016-05-03,2016,PG-13,105 min,Documentary,German,7.4,0.85
s1357,TV Show,My Octopus Teacher (14),Director_206,"Actor_45, Actor_7, Actor_11",France,2020-02-19,2020,PG,6 Seasons,Animation,Spanish,6.8,0.27
s1358,Movie,The Tinder Swindler (14),Director_202,"Actor_24, Actor_429, Actor_250, Actor_54, Actor_243",United Kingdom,2022-09-06,2022,PG,96 min,Crime,English,7.0,0.03
s1359,Movie,Bird Box (14),Director_255,"Actor_370, Actor_498, Actor_359, Actor_77",Spain,2018-07-08,2018,PG,85 min,Reality,Japanese,6.9,0.41
s1360,TV Show,Extraction (14),Director_79,"Actor_328, Actor_497, Actor_91",Japan,2019-07-13,2019,TV-MA,6 Seasons,Animation,Turkish,7.2,0.1
s1361,TV Show,Red Notice (14),Director_126,"Actor_177, Actor_120, Actor_457, Actor_213",Japan,2019-04-07,2019,PG-13,4 Seasons,Animation,Norwegian,6.7,5.45
s1362,Movie,The Gray Man (14),Director_47,"Actor_346, Actor_139, Actor_17, Actor_254, Actor_398",Turkey,2020-05-19,2020,PG,79 min,Animation,Hindi,8.4,86.16
s1363,TV Show,Don't Look Up (14),Director_29,"Actor_33, Actor_64, Actor_118, Actor_226, Actor_368",Canada,2023-07-22,2023,R,6 Seasons,Thriller,German,8.9,0.21
s1364,TV Show,The Irishman (14),Director_147,"Actor_284, Actor_188",Brazil,2020-02-17,2020,G,5 Seasons,Documentary,English,8.2,0.61
s1365,TV Show,Marriage Story (14),Director_250,"Actor_50, Actor_192",United States,2020-05-03,2020,TV-MA,3 Seasons,Romance,English,6.5,0.27
s1366,TV Show,Roma (14),Director_38,"Actor_394, Actor_216",United States,2017-12-21,2017,TV-MA,6 Seasons,Action,Portuguese,6.0,1.66
s1367,Movie,Mank (14),Director_102,"Actor_465, Actor_12, Actor_100, Actor_386",United States,2019-11-07,2019,G,108 min,Sci-Fi,English,7.2,0.13
s1368,TV Show,Power (14),Director_68,"Actor_285, Actor_174, Actor_276, Actor_96, Actor_229",United States,2019-04-17,2019,TV-14,2 Seasons,Horror,Hindi,7.1,2.38
s1369,Movie,Narcos: Mexico (14),Director_20,"Actor_70, Actor_20",Canada,2018-12-15,2018,TV-MA,82 min,Romance,English,7.8,9.3
s1370,Movie,Ozark (14),Director_94,"Actor_15, Actor_223, Actor_99",United Kingdom,2022-11-09,2022,R,111 min,Animation,English,7.9,0.61
s1371,TV Show,Elite (14),Director_89,"Actor_340, Actor_266, Actor_85, Actor_93, Actor_409",Germany,2023-01-04,2023,TV-14,6 Seasons,Action,French,5.7,0.17
s1372,TV Show,Money Heist: Korea (14),Director_28,"Actor_486, Actor_72, Actor_478, Actor_330, Actor_189",United States,2021-02-11,2021,TV-MA,4 Seasons,Fantasy,Japanese,5.7,0.64
s1373,Movie,All of Us Are Dead (14),Director_38,"Actor_146, Actor_381, Actor_482, Actor_302, Actor_424",France,2020-10-06,2020,TV-MA,91 min,Thriller,Korean,6.4,1.55
s1374,Movie,Hellbound (14),Director_73,"Actor_137, Actor_99, Actor_349, Actor_262",Japan,2022-09-10,2022,TV-MA,93 min,Thriller,Turkish,7.3,12.53
s1375,Movie,Kingdom (14),Director_271,"Actor_295, Actor_428, Actor_103, Actor_32, Actor_134",France,2017-11-16,2017,TV-14,86 min,Drama,Turkish,6.5,1.54
s1376,Movie,Sweet Home (14),Director_223,"Actor_417, Actor_397, Actor_102, Actor_430, Actor_9",France,2021-02-27,2021,PG,64 min,Documentary,French,5.9,0.05
s1377,Movie,Hospital Playlist (14),Director_52,"Actor_401, Actor_86, Actor_471, Actor_183, Actor_172",South Korea,2017-06-02,2017,R,112 min,Drama,Spanish,6.9,0.52
s1378,Movie,Reply 1988 (14),Director_134,"Actor_387, Actor_199, Actor_385, Actor_480, Actor_95",Spain,2023-11-26,2023,PG-13,92 min,Documentary,Portuguese,8.0,2.09
s1379,TV Show,Signal (14),Director_279,"Actor_379, Actor_203",Spain,2020-10-07,2020,PG-13,2 Seasons,Crime,Korean,5.3,23.12
s1380,TV Show,My Mister (14),Director_262,"Actor_419, Actor_377, Actor_349, Actor_142, Actor_461",United States,2023-08-22,2023,TV-MA,3 Seasons,Reality,English,7.2,11.13
s1381,TV Show,Crash Landing on You (14),Director_279,"Actor_11, Actor_121, Actor_113, Actor_280, Actor_366",United States,2019-11-02,2019,TV-14,4 Seasons,Sci-Fi,Spanish,8.4,4.25
s1382,Movie,Lupin Part 2 (14),Director_213,"Actor_322, Actor_169, Actor_44, Actor_485, Actor_449",France,2020-05-03,2020,TV-14,121 min,Reality,English,7.3,1.16
s1383,TV Show,Call My Agent (14),Director_116,"Actor_221, Actor_273",United States,2021-03-13,2021,PG-13,3 Seasons,Crime,English,5.9,0.88
s1384,TV Show,The Bureau (14),Director_77,"Actor_169, Actor_354, Actor_32, Actor_277, Actor_411",United Kingdom,2021-02-06,2021,R,2 Seasons,Fantasy,English,6.3,1.05
s1385,TV Show,Marseille (14),Director_96,"Actor_423, Actor_258",United States,2019-04-17,2019,TV-14,6 Seasons,Action,Hindi,9.5,0.56
s1386,Movie,Plan Coeur (14),Director_196,"Actor_97, Actor_209, Actor_131, Actor_177, Actor_444",Japan,2016-06-15,2016,R,146 min,Reality,English,6.0,6.72
s1387,TV Show,Mortel (14),Director_162,"Actor_489, Actor_201, Actor_308",South Korea,2020-03-17,2020,G,5 Seasons,Sci-Fi,French,4.4,1.92
s1388,Movie,Laetitia (14),Director_153,"Actor_381, Actor_272",Canada,2023-04-14,2023,R,92 min,Animation,German,6.9,0.34
s1389,Movie,Into the Night (14),Director_68,"Actor_258, Actor_171, Actor_74, Actor_394",Spain,2019-06-18,2019,TV-14,98 min,Action,English,7.0,7.52
s1390,TV Show,Dix Pour Cent (14),Director_77,"Actor_382, Actor_204, Actor_418, Actor_44",Australia,2017-04-21,2017,TV-14,2 Seasons,Animation,Korean,8.5,0.1
